935,162
929,167
383,196
277,207
865,141
478,93
297,3
501,148
414,95
107,91
558,42
63,284
244,366
479,311
868,56
975,251
449,74
502,126
7,407
837,339
625,248
934,155
490,83
911,272
744,17
686,221
313,380
732,263
160,246
726,60
931,386
671,270
338,418
401,207
5,404
517,408
343,51
879,351
883,356
751,375
551,195
36,187
831,67
688,99
156,270
852,289
135,348
805,252
461,399
568,172
706,10
976,214
577,402
964,301
590,301
738,89
384,112
319,218
622,86
448,36
755,51
172,147
372,169
436,169
775,56
66,313
603,156
620,398
788,96
560,34
943,139
96,393
41,185
450,237
459,113
956,142
297,153
588,221
500,297
381,282
173,228
320,306
56,257
915,93
672,18
190,39
661,352
450,207
297,72
399,18
478,45
504,191
194,43
85,396
595,304
864,88
568,242
260,395
183,392
845,340
261,289
570,277
192,386
773,109
58,393
714,59
62,413
396,211
124,303
997,94
822,81
280,394
897,181
234,309
19,26
472,302
44,407
360,158
775,402
232,206
356,134
452,132
686,312
333,241
325,114
74,130
199,85
971,301
453,173
767,411
222,117
488,80
368,224
493,55
707,299
938,409
941,156
257,134
248,65
343,87
472,339
970,49
687,402
610,27
978,371
652,203
269,2
456,274
474,2
992,83
123,153
137,210
271,278
352,227
298,237
330,358
418,315
281,220
801,240
214,153
841,346
918,428
915,407
234,19
649,243
848,84
332,253
842,336
486,128
181,366
790,378
142,336
676,334
416,76
223,166
958,190
898,57
711,264
126,362
954,7
308,54
789,150
89,343
419,36
25,125
545,358
224,409
494,336
307,304
65,225
16,339
477,350
201,283
795,67
525,287
183,392
970,346
357,98
275,271
251,331
681,339
271,131
150,408
596,236
65,222
741,396
865,211
29,383
276,346
852,342
908,381
831,406
770,106
45,268
954,335
274,131
717,17
309,240
988,13
340,246
426,377
545,11
225,396
927,198
982,181
37,398
534,381
269,104
681,426
864,408
822,161
138,190
808,408
958,420
215,166
209,269
886,200
38,163
207,79
55,437
760,313
46,371
180,350
395,348
561,58
438,77
571,351
97,213
747,229
356,125
115,278
225,396
896,189
447,417
587,60
892,112
134,188
285,139
730,44
570,140
473,402
477,324
177,132
649,236
313,58
102,190
57,213
945,178
618,50
93,101
233,218
254,51
445,23
909,27
874,409
201,389
515,52
636,95
614,268
644,95
317,7
686,44
414,118
790,33
915,94
880,8
142,376
358,116
496,298
567,109
975,425
9,80
53,308
822,190
8,3
760,328
454,116
397,408
595,6
972,310
884,163
25,33
353,282
383,146
305,188
110,328
307,117
223,161
308,10
79,282
867,302
405,70
144,437
378,310
366,187
794,390
254,4
113,357
873,191
941,81
340,32
689,358
56,427
671,248
666,118
782,349
169,4
576,421
625,389
145,195
302,264
418,46
672,36
680,131
823,109
908,15
858,199
347,370
390,201
694,169
274,374
527,258
854,252
610,341
713,269
467,180
162,100
723,432
563,233
370,4
750,377
126,37
399,328
246,333
495,3
406,345
26,287
239,91
793,332
672,412
136,60
510,398
903,126
183,347
538,122
307,330
624,140
678,356
27,2
810,176
539,259
743,403
79,200
919,188
719,389
967,42
202,252
209,343
97,98
644,107
254,357
153,17
343,58
661,177
973,29
93,382
171,239
997,156
989,328
952,409
807,432
424,315
500,255
564,301
785,69
328,239
303,166
361,338
472,99
236,367
406,219
359,409
464,49
615,1
7,230
446,346
621,426
197,376
337,161
930,10
579,432
25,99
110,36
327,113
506,177
273,319
849,295
938,129
446,88
62,368
890,172
553,139
544,233
551,49
357,421
712,7
31,209
443,6
945,226
330,38
459,288
322,270
941,68
614,132
888,426
10,128
111,185
838,280
917,255
101,400
74,413
62,5
941,120
554,224
538,422
222,30
466,353
67,327
613,165
561,69
658,204
144,85
511,393
345,351
540,111
121,45
45,141
570,276
161,62
422,80
735,398
702,70
285,412
10,184
63,134
665,71
448,403
7,404
914,373
985,215
161,377
337,395
338,429
203,414
809,235
82,31
734,195
188,261
60,145
831,332
106,63
289,27
18,30
259,213
325,85
780,9
177,263
747,59
391,10
566,126
552,90
954,147
401,320
26,61
60,356
683,205
316,81
807,132
447,436
65,430
140,306
346,196
441,161
223,33
118,425
467,264
984,204
514,279
650,245
573,246
755,22
849,221
565,263
26,429
817,226
337,251
669,115
74,90
846,81
109,241
883,183
267,274
407,385
54,284
402,54
790,155
920,424
685,63
886,116
757,279
357,339
958,12
443,15
701,85
854,400
378,390
975,289
738,37
799,325
980,228
479,288
556,256
976,21
320,35
437,225
26,409
248,24
659,152
307,28
337,313
526,211
946,311
976,35
670,300
933,392
703,346
353,140
638,297
479,15
637,113
579,313
564,265
717,223
318,145
748,189
402,416
207,65
61,110
249,345
73,14
651,14
219,226
441,121
654,117
464,360
706,167
351,65
258,87
512,77
675,164
68,175
387,189
800,186
936,198
886,258
905,17
383,250
648,241
931,231
196,28
449,352
552,75
872,343
837,375
674,290
744,144
611,207
873,221
56,96
237,27
803,9
335,420
953,145
14,228
70,298
233,61
927,162
442,315
640,104
993,207
426,216
12,253
568,343
395,394
680,267
848,205
144,2
267,370
524,164
443,3
432,245
567,58
439,26
134,233
716,355
3,195
901,5
403,263
929,153
145,120
949,301
503,314
811,60
946,330
415,367
743,179
727,306
33,306
718,316
194,185
591,406
125,68
986,319
274,111
957,396
373,234
569,96
417,13
485,148
995,323
160,435
859,208
470,278
671,361
38,35
46,272
426,337
230,193
328,33
919,19
914,325
569,174
904,385
104,220
599,83
724,3
353,270
676,247
595,307
460,85
365,176
819,238
785,296
922,162
826,221
638,261
96,277
653,206
779,71
518,24
76,364
866,51
664,199
990,378
717,46
467,250
453,9
211,72
673,158
762,400
231,299
866,367
897,121
678,399
734,246
185,413
257,41
935,229
16,395
704,100
45,243
705,433
337,146
858,227
148,424
552,248
899,172
982,218
694,381
541,353
254,24
642,88
541,159
266,133
436,56
414,345
111,196
123,4
735,254
173,22
545,380
546,21
476,147
214,422
148,340
535,388
238,271
789,112
738,90
219,98
447,240
850,222
658,102
550,408
504,13
797,421
111,234
491,392
592,396
311,310
391,416
891,72
605,400
309,390
938,393
168,332
316,224
471,226
189,300
294,200
394,37
667,213
525,293
207,77
233,422
898,266
107,315
751,73
532,360
354,352
61,414
207,397
603,235
470,94
296,28
432,156
145,125
71,298
46,49
799,80
536,234
937,185
812,48
660,222
409,122
614,420
882,88
159,86
34,189
782,89
305,41
694,190
984,65
171,129
949,89
742,11
782,227
301,318
754,90
452,21
952,100
131,366
390,340
527,406
397,315
475,244
34,212
301,142
582,158
680,137
403,102
831,112
275,382
463,269
507,238
839,43
650,430
668,338
673,103
763,289
301,2
482,210
151,207
219,277
800,416
436,157
87,423
241,252
53,247
308,9
246,272
387,79
201,280
122,243
967,408
2,80
263,363
902,143
939,339
545,390
95,100
988,203
608,267
750,370
177,155
227,104
905,233
795,178
443,249
851,347
75,22
375,320
653,428
726,292
998,85
622,376
107,306
667,136
40,16
310,291
522,151
636,137
923,265
227,253
386,28
85,90
13,195
725,22
98,315
450,315
803,143
508,432
596,65
897,189
384,256
203,417
723,1
318,121
310,433
462,140
321,186
924,396
786,384
929,219
324,32
123,251
466,222
805,67
951,197
70,297
136,425
697,259
980,40
259,139
171,113
942,179
310,334
490,247
587,192
258,201
214,162
807,47
350,129
8,187
843,351
744,317
879,428
932,201
43,222
478,71
865,344
168,271
872,219
525,371
242,72
73,63
826,281
498,26
499,317
931,106
331,162
962,79
824,378
619,201
824,253
14,303
827,211
850,96
534,361
335,172
750,270
193,39
982,50
11,426
51,230
55,22
874,188
58,201
425,371
145,2
300,131
374,350
861,357
525,206
460,219
213,75
467,267
680,270
838,43
692,65
571,414
545,107
444,152
753,268
921,62
160,351
887,273
90,369
123,338
783,419
641,175
980,372
806,285
159,89
142,343
663,412
528,219
283,220
487,15
60,248
983,243
960,426
847,29
42,264
993,95
998,206
510,76
650,218
822,425
262,438
533,269
248,64
530,259
877,208
668,102
969,428
228,174
729,159
230,135
581,399
327,185
377,408
601,3
727,316
646,45
141,195
868,436
224,151
715,95
943,148
201,206
493,369
41,120
902,74
129,159
997,17
716,343
487,334
51,282
549,359
785,251
488,148
898,12
390,92
583,18
277,303
490,29
852,107
36,279
601,272
573,255
325,392
216,337
387,41
785,21
986,311
89,292
664,128
590,265
769,68
70,21
516,73
636,240
523,109
17,333
698,415
394,384
486,36
882,23
111,317
9,163
82,272
490,165
863,409
480,286
534,318
962,329
605,245
946,305
892,352
715,124
933,383
758,331
538,311
484,327
266,110
418,331
927,42
927,400
988,38
893,29
688,17
45,103
71,428
517,129
469,135
2,31
98,150
725,401
395,329
958,91
493,109
673,241
631,418
343,248
386,115
360,242
225,54
315,103
757,259
634,438
315,409
122,292
761,63
150,337
798,177
898,252
38,372
497,402
544,411
907,75
294,395
